City mpg,Classification,Driveline,Fuel Type,Highway mpg,Horsepower,Hybrid,ID,Make,Model Year,Year
25,Automatic transmission,Front-wheel drive,Gasoline,34,140,FALSE,2011 Ford Focus Sedan SE AT,Ford,2011 Ford Focus Sedan,2011
25,Manual transmission,Front-wheel drive,Gasoline,35,140,FALSE,2011 Ford Focus Sedan SES,Ford,2011 Ford Focus Sedan,2011
25,Automatic transmission,Front-wheel drive,Gasoline,34,140,FALSE,2011 Ford Focus Sedan SES AT,Ford,2011 Ford Focus Sedan,2011
25,Automatic transmission,Front-wheel drive,Gasoline,34,140,FALSE,2011 Ford Focus Sedan SEL,Ford,2011 Ford Focus Sedan,2011
24,Manual transmission,Front-wheel drive,Gasoline,35,140,FALSE,2010 Ford Focus Sedan S,Ford,2010 Ford Focus Sedan,2010
24,Automatic transmission,Front-wheel drive,Gasoline,34,140,FALSE,2010 Ford Focus Sedan S AT,Ford,2010 Ford Focus Sedan,2010
24,Manual transmission,Front-wheel drive,Gasoline,35,140,FALSE,2010 Ford Focus Sedan SE,Ford,2010 Ford Focus Sedan,2010
24,Automatic transmission,Front-wheel drive,Gasoline,34,140,FALSE,2010 Ford Focus Sedan SE AT,Ford,2010 Ford Focus Sedan,2010
24,Manual transmission,Front-wheel drive,Gasoline,35,140,FALSE,2010 Ford Focus Sedan SES,Ford,2010 Ford Focus Sedan,2010
24,Automatic transmission,Front-wheel drive,Gasoline,34,140,FALSE,2010 Ford Focus Sedan SES AT,Ford,2010 Ford Focus Sedan,2010
24,Manual transmission,Front-wheel drive,Gasoline,35,140,FALSE,2010 Ford Focus Sedan SEL,Ford,2010 Ford Focus Sedan,2010
24,Automatic transmission,Front-wheel drive,Gasoline,34,140,FALSE,2010 Ford Focus Sedan SEL AT,Ford,2010 Ford Focus Sedan,2010
23,Manual transmission,Front-wheel drive,Gasoline,31,175,FALSE,2011 Nissan Altima Coupe 2.5 S,Nissan,2011 Nissan Altima Coupe,2011
18,Manual transmission,Front-wheel drive,Gasoline,27,270,FALSE,2011 Nissan Altima Coupe 3.5 SR,Nissan,2011 Nissan Altima Coupe,2011
18,Automatic transmission,All-wheel drive,Gasoline,26,300,FALSE,2012 Volvo S80 T6 AWD,Volvo,2012 Volvo S80,2012
20,Automatic transmission,Front-wheel drive,Gasoline,29,240,FALSE,2012 Volvo S80 3.2,Volvo,2012 Volvo S80,2012
17,Automatic transmission,All-wheel drive,Gasoline,23,325,FALSE,2012 Volvo XC60 T6 AWD R-Design,Volvo,2012 Volvo XC60,2012
19,Automatic transmission,Front-wheel drive,Gasoline,25,240,FALSE,2012 Volvo XC60 3.2,Volvo,2012 Volvo XC60,2012
17,Automatic transmission,All-wheel drive,Gasoline,23,300,FALSE,2012 Volvo XC60 T6 AWD,Volvo,2012 Volvo XC60,2012
17,Automatic transmission,All-wheel drive,Gasoline,23,300,FALSE,2012 Volvo XC70 T6 AWD,Volvo,2012 Volvo XC70,2012
19,Automatic transmission,Front-wheel drive,Gasoline,25,240,FALSE,2012 Volvo XC70 3.2,Volvo,2012 Volvo XC70,2012
16,Automatic transmission,Front-wheel drive,Gasoline,23,240,FALSE,2012 Volvo XC90 3.2,Volvo,2012 Volvo XC90,2012
16,Automatic transmission,Front-wheel drive,Gasoline,23,240,FALSE,2012 Volvo XC90 3.2 R-Design,Volvo,2012 Volvo XC90,2012
23,Manual transmission,Front-wheel drive,Gasoline,32,175,FALSE,2010 Nissan Altima Coupe 2.5 S,Nissan,2010 Nissan Altima Coupe,2010
18,Manual transmission,Front-wheel drive,Gasoline,27,270,FALSE,2010 Nissan Altima Coupe 3.5 SR,Nissan,2010 Nissan Altima Coupe,2010
22,Manual transmission,Front-wheel drive,Gasoline,33,169,FALSE,2010 Toyota Camry,Toyota,2010 Toyota Camry,2010
22,Automatic transmission,Front-wheel drive,Gasoline,32,169,FALSE,2010 Toyota Camry  AT,Toyota,2010 Toyota Camry,2010
22,Manual transmission,Front-wheel drive,Gasoline,33,169,FALSE,2010 Toyota Camry LE,Toyota,2010 Toyota Camry,2010
22,Automatic transmission,Front-wheel drive,Gasoline,32,169,FALSE,2010 Toyota Camry LE AT,Toyota,2010 Toyota Camry,2010
19,Automatic transmission,Front-wheel drive,Gasoline,28,268,FALSE,2010 Toyota Camry LE V6,Toyota,2010 Toyota Camry,2010
22,Manual transmission,Front-wheel drive,Gasoline,33,179,FALSE,2010 Toyota Camry SE,Toyota,2010 Toyota Camry,2010
22,Automatic transmission,Front-wheel drive,Gasoline,32,179,FALSE,2010 Toyota Camry SE AT,Toyota,2010 Toyota Camry,2010
19,Automatic transmission,Front-wheel drive,Gasoline,28,268,FALSE,2010 Toyota Camry SE V6,Toyota,2010 Toyota Camry,2010
22,Automatic transmission,Front-wheel drive,Gasoline,32,169,FALSE,2010 Toyota Camry XLE,Toyota,2010 Toyota Camry,2010
19,Automatic transmission,Front-wheel drive,Gasoline,28,268,FALSE,2010 Toyota Camry XLE V6,Toyota,2010 Toyota Camry,2010
15,Automatic transmission,Front-wheel drive,Gasoline,22,235,FALSE,2010 Volvo XC90  R-Design,Volvo,2010 Volvo XC90,2010
16,Automatic transmission,Front-wheel drive,Gasoline,22,240,FALSE,2011 Volvo XC90 R-Design,Volvo,2011 Volvo XC90,2011
16,Automatic transmission,All-wheel drive,Gasoline,21,281,FALSE,2010 Volvo XC60 T6 R-Design,Volvo,2010 Volvo XC60,2010
17,Automatic transmission,All-wheel drive,Gasoline,22,300,FALSE,2011 Volvo XC60 T6 R-Design,Volvo,2011 Volvo XC60,2011
18,Automatic transmission,Front-wheel drive,Gasoline,25,240,FALSE,2011 Volvo XC60 3.2 R-Design,Volvo,2011 Volvo XC60,2011
20,Automatic transmission,All-wheel drive,Gasoline,26,227,FALSE,2010 Volvo V50 R-Design AT,Volvo,2010 Volvo V50,2010
21,Automatic transmission,Front-wheel drive,Gasoline,30,227,FALSE,2011 Volvo V50 R-Design,Volvo,2011 Volvo V50,2011
8,Automatic transmission,All-wheel drive,E85,14,567,FALSE,2012 Bentley Continental GT,Bentley,2012 Bentley Continental GT,2012
10,Automatic transmission,All-wheel drive,Gasoline,17,552,FALSE,2010 Bentley Continental GT,Bentley,2010 Bentley Continental GT,2010
10,Automatic transmission,All-wheel drive,Gasoline,17,600,FALSE,2010 Bentley Continental GT Speed,Bentley,2010 Bentley Continental GT,2010
24,Manual transmission,Front-wheel drive,Gasoline,35,140,FALSE,2010 Ford Focus Coupe SE,Ford,2010 Ford Focus Coupe,2010
24,Automatic transmission,Front-wheel drive,Gasoline,34,140,FALSE,2010 Ford Focus Coupe SE AT,Ford,2010 Ford Focus Coupe,2010
24,Manual transmission,Front-wheel drive,Gasoline,35,140,FALSE,2010 Ford Focus Coupe SES,Ford,2010 Ford Focus Coupe,2010
24,Automatic transmission,Front-wheel drive,Gasoline,34,140,FALSE,2010 Ford Focus Coupe SES AT,Ford,2010 Ford Focus Coupe,2010
11,Automatic transmission,All-wheel drive,Gasoline,18,600,FALSE,2011 Bentley Continental GTC Speed,Bentley,2011 Bentley Continental GTC,2011
10,Automatic transmission,All-wheel drive,Gasoline,17,600,FALSE,2010 Bentley Continental GTC Speed,Bentley,2010 Bentley Continental GTC,2010
10,Automatic transmission,All-wheel drive,Gasoline,17,552,FALSE,2010 Bentley Continental GTC,Bentley,2010 Bentley Continental GTC,2010
9,Automatic transmission,Rear-wheel drive,Gasoline,15,500,FALSE,2010 Bentley Azure T,Bentley,2010 Bentley Azure T,2010
28,Manual transmission,Front-wheel drive,Gasoline,35,132,FALSE,2011 Toyota Corolla,Toyota,2011 Toyota Corolla,2011
26,Automatic transmission,Front-wheel drive,Gasoline,34,132,FALSE,2011 Toyota Corolla AT,Toyota,2011 Toyota Corolla,2011
26,Automatic transmission,Front-wheel drive,Gasoline,34,132,FALSE,2011 Toyota Corolla LE,Toyota,2011 Toyota Corolla,2011
28,Manual transmission,Front-wheel drive,Gasoline,35,132,FALSE,2011 Toyota Corolla S,Toyota,2011 Toyota Corolla,2011
26,Automatic transmission,Front-wheel drive,Gasoline,34,132,FALSE,2011 Toyota Corolla S AT,Toyota,2011 Toyota Corolla,2011
13,Automatic transmission,Rear-wheel drive,Gasoline,20,563,FALSE,2010 Rolls-Royce Ghost,Rolls-Royce,2010 Rolls-Royce Ghost,2010
21,Automatic transmission,All-wheel drive,Gasoline,29,211,FALSE,2011 Audi A5 Cabriolet 2.0 T Quattro,Audi,2011 Audi A5 Cabriolet,2011
20,Automatic transmission,All-wheel drive,Gasoline,26,211,FALSE,2010 Audi A5 Cabriolet 2.0 T Quattro,Audi,2010 Audi A5 Cabriolet,2010
11,Automatic transmission,Rear-wheel drive,Gasoline,18,453,FALSE,2010 Rolls-Royce Phantom Sedan,Rolls-Royce,2010 Rolls-Royce Phantom Sedan,2010
11,Automatic transmission,Rear-wheel drive,Gasoline,18,453,FALSE,2010 Rolls-Royce Phantom Sedan EWB,Rolls-Royce,2010 Rolls-Royce Phantom Sedan,2010
21,Manual transmission,All-wheel drive,Gasoline,31,211,FALSE,2012 Audi A5 Coupe 2.0 T,Audi,2012 Audi A5 Coupe,2012
21,Automatic transmission,All-wheel drive,Gasoline,29,211,FALSE,2012 Audi A5 Coupe 2.0 T AT,Audi,2012 Audi A5 Coupe,2012
11,Automatic transmission,Rear-wheel drive,Gasoline,18,453,FALSE,2010 Rolls-Royce Phantom Coupe,Rolls-Royce,2010 Rolls-Royce Phantom Coupe,2010
21,Automatic transmission,All-wheel drive,Gasoline,29,211,FALSE,2011 Audi A5 Coupe 2.0 T AT,Audi,2011 Audi A5 Coupe,2011
21,Manual transmission,All-wheel drive,Gasoline,31,211,FALSE,2011 Audi A5 Coupe 2.0 T,Audi,2011 Audi A5 Coupe,2011
22,Manual transmission,All-wheel drive,Gasoline,30,211,FALSE,2010 Audi A5 Coupe 2.0 T,Audi,2010 Audi A5 Coupe,2010
18,Automatic transmission,All-wheel drive,Gasoline,27,265,FALSE,2010 Audi A5 Coupe 3.2,Audi,2010 Audi A5 Coupe,2010
21,Automatic transmission,All-wheel drive,Gasoline,27,211,FALSE,2010 Audi A5 Coupe 2.0 T AT,Audi,2010 Audi A5 Coupe,2010
11,Automatic transmission,Rear-wheel drive,Gasoline,18,453,FALSE,2010 Rolls-Royce Phantom Drophead Coupe,Rolls-Royce,2010 Rolls-Royce Phantom Drophead Coupe,2010
13,Automatic transmission,Rear-wheel drive,Gasoline,20,563,FALSE,2011 Rolls-Royce Ghost,Rolls-Royce,2011 Rolls-Royce Ghost,2011
19,Automatic transmission,Front-wheel drive,Gasoline,29,271,FALSE,2010 Honda Accord EX-L V-6 Sedan,Honda,2010 Honda Accord Sedan,2010
11,Automatic transmission,Rear-wheel drive,Gasoline,18,453,FALSE,2011 Rolls-Royce Phantom Sedan,Rolls-Royce,2011 Rolls-Royce Phantom Sedan,2011
23,Manual transmission,Front-wheel drive,Gasoline,33,177,FALSE,2011 Honda Accord LX Sedan,Honda,2011 Honda Accord Sedan,2011
23,Automatic transmission,Front-wheel drive,Gasoline,34,177,FALSE,2011 Honda Accord LX Sedan AT,Honda,2011 Honda Accord Sedan,2011
23,Automatic transmission,Front-wheel drive,Gasoline,34,177,FALSE,2011 Honda Accord LX-P Sedan,Honda,2011 Honda Accord Sedan,2011
23,Automatic transmission,Front-wheel drive,Gasoline,34,177,FALSE,2011 Honda Accord SE Sedan,Honda,2011 Honda Accord Sedan,2011
23,Manual transmission,Front-wheel drive,Gasoline,33,190,FALSE,2011 Honda Accord EX Sedan,Honda,2011 Honda Accord Sedan,2011
23,Automatic transmission,Front-wheel drive,Gasoline,34,190,FALSE,2011 Honda Accord EX Sedan AT,Honda,2011 Honda Accord Sedan,2011
20,Automatic transmission,Front-wheel drive,Gasoline,30,271,FALSE,2011 Honda Accord EX V-6 Sedan,Honda,2011 Honda Accord Sedan,2011
23,Automatic transmission,Front-wheel drive,Gasoline,34,190,FALSE,2011 Honda Accord EX-L Sedan,Honda,2011 Honda Accord Sedan,2011
20,Automatic transmission,Front-wheel drive,Gasoline,30,271,FALSE,2011 Honda Accord EX-L V-6 Sedan,Honda,2011 Honda Accord Sedan,2011
11,Automatic transmission,Rear-wheel drive,Gasoline,18,453,FALSE,2011 Rolls-Royce Phantom Sedan EWB,Rolls-Royce,2011 Rolls-Royce Phantom Sedan,2011
11,Automatic transmission,Rear-wheel drive,Gasoline,18,453,FALSE,2011 Rolls-Royce Phantom Coupe,Rolls-Royce,2011 Rolls-Royce Phantom Coupe,2011
11,Automatic transmission,Rear-wheel drive,Gasoline,18,453,FALSE,2011 Rolls-Royce Phantom Drophead Coupe,Rolls-Royce,2011 Rolls-Royce Phantom Drophead Coupe,2011
23,Manual transmission,Front-wheel drive,Gasoline,33,170,FALSE,2011 Volkswagen Jetta SEL PZEV,Volkswagen,2011 Volkswagen Jetta,2011
24,Automatic transmission,Front-wheel drive,Gasoline,31,170,FALSE,2011 Volkswagen Jetta SE PZEV AT,Volkswagen,2011 Volkswagen Jetta,2011
23,Automatic transmission,Front-wheel drive,Gasoline,29,115,FALSE,2011 Volkswagen Jetta AT,Volkswagen,2011 Volkswagen Jetta,2011
23,Automatic transmission,Front-wheel drive,Gasoline,29,115,FALSE,2011 Volkswagen Jetta S AT,Volkswagen,2011 Volkswagen Jetta,2011
24,Automatic transmission,Front-wheel drive,Gasoline,31,170,FALSE,2011 Volkswagen Jetta SE AT,Volkswagen,2011 Volkswagen Jetta,2011
24,Automatic transmission,Front-wheel drive,Gasoline,31,170,FALSE,2011 Volkswagen Jetta SEL PZEV AT,Volkswagen,2011 Volkswagen Jetta,2011
24,Manual transmission,Front-wheel drive,Gasoline,34,115,FALSE,2011 Volkswagen Jetta,Volkswagen,2011 Volkswagen Jetta,2011
24,Automatic transmission,Front-wheel drive,Gasoline,31,170,FALSE,2011 Volkswagen Jetta SEL AT,Volkswagen,2011 Volkswagen Jetta,2011
23,Manual transmission,Front-wheel drive,Gasoline,33,170,FALSE,2011 Volkswagen Jetta SE,Volkswagen,2011 Volkswagen Jetta,2011
23,Manual transmission,Front-wheel drive,Gasoline,33,170,FALSE,2011 Volkswagen Jetta SEL,Volkswagen,2011 Volkswagen Jetta,2011
23,Manual transmission,Front-wheel drive,Gasoline,33,170,FALSE,2011 Volkswagen Jetta SE PZEV,Volkswagen,2011 Volkswagen Jetta,2011
24,Manual transmission,Front-wheel drive,Gasoline,34,115,FALSE,2011 Volkswagen Jetta S,Volkswagen,2011 Volkswagen Jetta,2011
26,Manual transmission,Front-wheel drive,Gasoline,35,132,FALSE,2010 Toyota Corolla,Toyota,2010 Toyota Corolla,2010
26,Automatic transmission,Front-wheel drive,Gasoline,34,132,FALSE,2010 Toyota Corolla AT,Toyota,2010 Toyota Corolla,2010
26,Manual transmission,Front-wheel drive,Gasoline,35,132,FALSE,2010 Toyota Corolla S,Toyota,2010 Toyota Corolla,2010
26,Automatic transmission,Front-wheel drive,Gasoline,34,132,FALSE,2010 Toyota Corolla S AT,Toyota,2010 Toyota Corolla,2010
26,Automatic transmission,Front-wheel drive,Gasoline,34,132,FALSE,2010 Toyota Corolla LE,Toyota,2010 Toyota Corolla,2010
26,Automatic transmission,Front-wheel drive,Gasoline,34,132,FALSE,2010 Toyota Corolla XLE,Toyota,2010 Toyota Corolla,2010
22,Manual transmission,Front-wheel drive,Gasoline,30,158,FALSE,2010 Toyota Corolla XRS,Toyota,2010 Toyota Corolla,2010
22,Automatic transmission,Front-wheel drive,Gasoline,30,158,FALSE,2010 Toyota Corolla XRS AT,Toyota,2010 Toyota Corolla,2010
17,Automatic transmission,Rear-wheel drive,Gasoline,22,260,FALSE,2011 Toyota FJ Cruiser,Toyota,2011 Toyota FJ Cruiser,2011
15,Manual transmission,Four-wheel drive,Gasoline,20,260,FALSE,2011 Toyota FJ Cruiser 4WD,Toyota,2011 Toyota FJ Cruiser,2011
17,Automatic transmission,Four-wheel drive,Gasoline,21,260,FALSE,2011 Toyota FJ Cruiser 4WD AT,Toyota,2011 Toyota FJ Cruiser,2011
19,Automatic transmission,All-wheel drive,Gasoline,28,310,FALSE,2012 Audi A6 Sedan 3.0 T,Audi,2012 Audi A6 Sedan,2012
18,Automatic transmission,All-wheel drive,Gasoline,26,300,FALSE,2011 Audi A6 Sedan 3.0 T,Audi,2011 Audi A6 Sedan,2011
23,Automatic transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta SE AT,Volkswagen,2010 Volkswagen Jetta,2010
23,Automatic transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta S AT,Volkswagen,2010 Volkswagen Jetta,2010
23,Automatic transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta SE PZEV AT,Volkswagen,2010 Volkswagen Jetta,2010
22,Manual transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta Limited Edition,Volkswagen,2010 Volkswagen Jetta,2010
22,Manual transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta S,Volkswagen,2010 Volkswagen Jetta,2010
23,Automatic transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta Limited Edition AT,Volkswagen,2010 Volkswagen Jetta,2010
23,Automatic transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta S PZEV AT,Volkswagen,2010 Volkswagen Jetta,2010
22,Manual transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta S PZEV,Volkswagen,2010 Volkswagen Jetta,2010
23,Automatic transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta Limited Edition PZEV AT,Volkswagen,2010 Volkswagen Jetta,2010
22,Manual transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta Sedan SE PZEV,Volkswagen,2010 Volkswagen Jetta,2010
22,Manual transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta SE,Volkswagen,2010 Volkswagen Jetta,2010
21,Manual transmission,Front-wheel drive,Gasoline,31,200,FALSE,2010 Volkswagen Jetta Wolfsburg Edition,Volkswagen,2010 Volkswagen Jetta,2010
21,Manual transmission,Front-wheel drive,Gasoline,31,200,FALSE,2010 Volkswagen Jetta Wolfsburg Edition PZEV,Volkswagen,2010 Volkswagen Jetta,2010
30,Manual transmission,Front-wheel drive,Gasoline,41,140,FALSE,2010 Volkswagen Jetta TDI Clean Diesel,Volkswagen,2010 Volkswagen Jetta,2010
23,Automatic transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta SEL PZEV AT,Volkswagen,2010 Volkswagen Jetta,2010
23,Automatic transmission,Front-wheel drive,Gasoline,30,170,FALSE,2010 Volkswagen Jetta SEL AT,Volkswagen,2010 Volkswagen Jetta,2010
30,Manual transmission,Front-wheel drive,Gasoline,41,140,FALSE,2010 Volkswagen Jetta TDI Cup Edition,Volkswagen,2010 Volkswagen Jetta,2010
17,Automatic transmission,Rear-wheel drive,Gasoline,22,260,FALSE,2010 Toyota FJ Cruiser,Toyota,2010 Toyota FJ Cruiser,2010
15,Manual transmission,Four-wheel drive,Gasoline,19,260,FALSE,2010 Toyota FJ Cruiser 4WD,Toyota,2010 Toyota FJ Cruiser,2010
17,Automatic transmission,Four-wheel drive,Gasoline,21,260,FALSE,2010 Toyota FJ Cruiser 4WD AT,Toyota,2010 Toyota FJ Cruiser,2010
20,Automatic transmission,Front-wheel drive,Gasoline,25,187,FALSE,2011 Toyota Highlander,Toyota,2011 Toyota Highlander,2011
20,Automatic transmission,Front-wheel drive,Gasoline,25,270,FALSE,2011 Toyota Highlander V6,Toyota,2011 Toyota Highlander,2011
17,Automatic transmission,Four-wheel drive,Gasoline,22,270,FALSE,2011 Toyota Highlander V6 4WD,Toyota,2011 Toyota Highlander,2011
20,Automatic transmission,Front-wheel drive,Gasoline,25,187,FALSE,2011 Toyota Highlander SE,Toyota,2011 Toyota Highlander,2011
18,Automatic transmission,Front-wheel drive,Gasoline,24,270,FALSE,2011 Toyota Highlander SE V6,Toyota,2011 Toyota Highlander,2011
17,Automatic transmission,Four-wheel drive,Gasoline,22,270,FALSE,2011 Toyota Highlander SE V6 4WD,Toyota,2011 Toyota Highlander,2011
18,Automatic transmission,Front-wheel drive,Gasoline,24,270,FALSE,2011 Toyota Highlander Limited,Toyota,2011 Toyota Highlander,2011
17,Automatic transmission,Four-wheel drive,Gasoline,22,270,FALSE,2011 Toyota Highlander Limited 4WD,Toyota,2011 Toyota Highlander,2011
20,Automatic transmission,Front-wheel drive,Gasoline,27,187,FALSE,2010 Toyota Highlander,Toyota,2010 Toyota Highlander,2010
18,Automatic transmission,Front-wheel drive,Gasoline,24,270,FALSE,2010 Toyota Highlander V6,Toyota,2010 Toyota Highlander,2010
17,Automatic transmission,Four-wheel drive,Gasoline,23,270,FALSE,2010 Toyota Highlander V6 4WD,Toyota,2010 Toyota Highlander,2010
18,Automatic transmission,Front-wheel drive,Gasoline,24,270,FALSE,2010 Toyota Highlander Sport,Toyota,2010 Toyota Highlander,2010
17,Automatic transmission,Four-wheel drive,Gasoline,23,270,FALSE,2010 Toyota Highlander Sport 4WD,Toyota,2010 Toyota Highlander,2010
18,Automatic transmission,Front-wheel drive,Gasoline,24,270,FALSE,2010 Toyota Highlander SE,Toyota,2010 Toyota Highlander,2010
17,Automatic transmission,Four-wheel drive,Gasoline,23,270,FALSE,2010 Toyota Highlander SE 4WD,Toyota,2010 Toyota Highlander,2010
18,Automatic transmission,Front-wheel drive,Gasoline,24,270,FALSE,2010 Toyota Highlander Limited,Toyota,2010 Toyota Highlander,2010
17,Automatic transmission,Four-wheel drive,Gasoline,23,270,FALSE,2010 Toyota Highlander Limited 4WD,Toyota,2010 Toyota Highlander,2010
18,Automatic transmission,Front-wheel drive,Gasoline,27,271,FALSE,2011 Honda Accord Crosstour EX Hatchback,Honda,2011 Honda Accord Crosstour Hatchback,2011
18,Automatic transmission,Front-wheel drive,Gasoline,27,271,FALSE,2011 Honda Accord Crosstour EX-L Hatchback,Honda,2011 Honda Accord Crosstour Hatchback,2011
18,Automatic transmission,Four-wheel drive,Gasoline,26,271,FALSE,2011 Honda Accord Crosstour EX-L Hatchback 4WD,Honda,2011 Honda Accord Crosstour Hatchback,2011
13,Automatic transmission,Four-wheel drive,Gasoline,18,381,FALSE,2011 Toyota Land Cruiser,Toyota,2011 Toyota Land Cruiser,2011
13,Automatic transmission,Four-wheel drive,Gasoline,18,381,FALSE,2010 Toyota Land Cruiser,Toyota,2010 Toyota Land Cruiser,2010
26,Manual transmission,Front-wheel drive,Gasoline,32,132,FALSE,2011 Toyota Matrix,Toyota,2011 Toyota Matrix,2011
25,Automatic transmission,Front-wheel drive,Gasoline,32,132,FALSE,2011 Toyota Matrix AT,Toyota,2011 Toyota Matrix,2011
21,Manual transmission,Front-wheel drive,Gasoline,28,158,FALSE,2011 Toyota Matrix S,Toyota,2011 Toyota Matrix,2011
21,Automatic transmission,Front-wheel drive,Gasoline,29,158,FALSE,2011 Toyota Matrix S AT,Toyota,2011 Toyota Matrix,2011
20,Automatic transmission,All-wheel drive,Gasoline,26,158,FALSE,2011 Toyota Matrix S AT AWD,Toyota,2011 Toyota Matrix,2011
10,Automatic transmission,Rear-wheel drive,Gasoline,16,631,FALSE,2010 Maybach 57 Zeppelin,Maybach,2010 Maybach 57,2010
10,Automatic transmission,Rear-wheel drive,Gasoline,16,543,FALSE,2010 Maybach 57,Maybach,2010 Maybach 57,2010
10,Automatic transmission,Rear-wheel drive,Gasoline,16,604,FALSE,2010 Maybach 57 S,Maybach,2010 Maybach 57,2010
10,Automatic transmission,Rear-wheel drive,Gasoline,16,631,FALSE,2010 Maybach 57 Zeppelin,Maybach,2010 Maybach 57,2011
